    INFO | 2026-07-19 20:06:57 | pypeitsetup.py:from_file_root:197 | Found 50 keck_lris_red_mark4 raw files.
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:206 | Building metadata for 50 files.
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00001.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00009.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00010.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00011.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00012.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00012.fits_with_maskinfo.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00013.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00013.fits_with_maskinfo.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00014.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00014.fits_with_maskinfo.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00015.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00016.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00017.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00018.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00019.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00020.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00021.fits
    INFO | 2026-07-19 20:06:58 | metadata.py:_build:235 | Adding metadata for r231112_00022.fits
